year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1977,55.97814311469266,29.610811304910044,28.34584617784857,68.53277997511245,0.0149487746270614,0.0001531182364836,0.0011930388306495,0.0111298453973763,30.358090783358342,-33.51074306221887,-7.409036821589183,19.009875153673185,0.8318945842899175,23.6582412315967,14.9260238897946,4.654974537957272,-0.0207054300498485,0.00760046085791,-0.0009890038065719,-0.0856613157514242,2.250569491616379,1.781788671403561,-1.254841858420165,3.303997514675862,465.91260201652926,94034.4608751874,56960.57362556222,14448.016898613194,0
1978,51.30127736769116,24.50134912248876,24.6345098880997,69.4831372173913,0.0140260908372563,0.0001337161429299,0.0010752017370146,0.0111663801454647,30.433764913793127,-32.65449645052472,-7.519454835082436,18.539861435532256,1.1479736972541483,24.145335076278112,14.091306684491752,4.61488872584985,-0.019084265922407,-0.0166749515240644,0.0357080493366656,-0.0504052677119966,1.3459950153916418,1.2906810476777248,-1.16184964641503,2.441291777746889,398.9535653332571,93990.475089955,56856.08439130434,14369.9488273988,0
1979,38.49510206428036,27.920516017893554,20.731240131596703,61.56962257008996,0.0122730182840329,0.0001592642069812,0.0009189349468178,0.0106136744976012,33.23686601949028,-32.29184889805095,-7.099544344077938,19.84005192653676,1.8809630484498128,24.793632574401048,14.830718785179911,4.428867048655922,-0.0238510489955815,0.0447081073991754,0.1164645551171439,-0.0702748430232099,1.5212025923717016,2.518899043197766,-1.478435028004123,2.241724576936732,396.8366457678224,94211.3867053973,57041.82345614693,14462.157490254873,23
1980,51.79009713568216,28.13758788365817,24.791230604572718,71.61944954010495,0.0149091278313343,0.0001606237353766,0.0010028194834696,0.0122122917752248,31.59637529610197,-32.29715712893551,-7.535475187406274,19.610557679910062,0.8995018926626313,25.726034348125932,15.78506919310345,4.967385467524737,-0.024992109253805,-0.0257793870469302,0.0041911517879647,-0.1328099294530434,1.969800152584333,1.8885010605967016,-1.7277817895249623,3.5132274963012744,477.3328339599138,94200.26711581709,57070.6119254123,14511.568241191904,11
1981,61.964792010869566,37.83877243718141,31.60570653065967,72.69963683245876,0.0148288077208021,0.0001873150746469,0.001307809974624,0.0109465306452023,28.351397751124463,-34.13930293103446,-7.904573047226364,17.738237140179933,0.56282404107509,22.86184893017241,13.236510653752998,3.820029050234258,-0.0217493091475134,-0.0843991001048163,-0.0902889472575389,0.0024299837593178,1.585678466602511,0.8333190386323088,-0.6801484839482759,2.6333395101765182,589.9662925625862,93896.79650112444,56911.64612106447,14493.895369565218,0
1982,51.18030296439281,27.670533394692654,26.59965431149738,66.33652948650675,0.0139227799906671,0.0001382146598408,0.0010337663608107,0.0105249127165667,30.457498268365843,-33.64063544602696,-7.824148024737609,18.58064929910047,1.5206435920464243,27.473718140554723,15.924154028448276,5.0524408702991,-0.0210649452429033,-0.0234935410013305,-0.0026910949451161,-0.014353790461398,1.3188983698362815,2.4952678611003,-0.800385636938793,1.730528456308321,566.4244516243441,94000.14104947526,56988.78069752624,14537.332999062968,0
1983,57.333133574212894,33.21722169494003,27.52824889850075,67.32725667016491,0.0145236485985757,0.0001842402538399,0.0011418631342177,0.0107776964726386,29.620615727136457,-33.475931098200874,-7.791890865817068,18.799839242878583,1.0240683207797228,30.567465686579837,19.16913035078936,5.898160349559595,-0.0234556280627147,-0.0718073824514936,-0.0728533273885607,-0.1454955691646907,1.8526636193950523,-1.0940077466825338,-1.8020444863798728,2.6810592706816343,536.7017473422038,94001.79437593704,56972.9876131934,14492.47020483508,3
1984,50.975267119190406,24.41509713045352,22.57078401856821,68.7540926817841,0.0142786925377811,0.0001675375382399,0.001076683096437,0.0117016835075712,31.279517263868087,-32.14496275112442,-6.74212087331332,19.567422312593727,0.98875374210521,22.90348504783999,13.650279659727325,4.392065041317466,-0.0279480842376984,-0.0358271999969002,0.0179662313758478,-0.1202930767528793,2.2019276876544978,1.961407888805509,-2.174310962601331,3.7229276201293855,347.0146756582084,94203.09935532234,57008.25245727136,14368.380421851572,8
1985,52.32958066641679,28.54157793347077,22.70855618278111,68.52729440592204,0.0149284773695277,0.00017961161182,0.0010568674195367,0.0115754919691154,31.62800646176914,-33.01114254122936,-6.384102331334311,19.736649415292376,0.7878524342124438,21.80278816936057,14.190752831327586,4.063948477919003,-0.0292903676398669,0.0337882463455097,0.0750918394846252,-0.1515909727991604,2.4783768890411544,-0.3616449011877811,-3.846965596698651,3.753167626084708,304.4127511421514,94180.72471514242,57001.90401161919,14337.422700712144,0
1986,51.73344145577212,24.0714007833958,26.645963012893557,65.51731524437781,0.0141954176213643,0.0001375926712646,0.0010655178346049,0.0107468351662668,30.927840937031505,-32.36770647301347,-8.045744921289334,19.20564071214395,1.2417658010125188,27.486358233508245,16.232395232115817,4.425801806392429,-0.0255413387730412,-0.0357912123778163,-0.0132103156439655,-0.0491872351660344,1.7072892833063904,2.4323045156611696,-2.1474162597378936,2.994507301337264,436.8082440646927,93996.64870314844,56903.31615292354,14433.520823088456,0
