year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1969,51.51744165421196,26.76099954574276,24.397396714750453,67.85235593161232,0.0137542751663949,0.0001370044247907,0.0010673647879596,0.0107436545218297,30.320943473731905,-34.78283270833331,-7.999505317028963,18.65948861865944,-0.1953573936156114,22.1467071148673,13.43843747544837,3.258411904543569,-0.0331483232757042,0.0900526772700769,0.1174836781381082,-0.0704100583580661,0.8919290188203352,2.219864606424638,-1.3400548893861866,2.246386042381205,442.0462464039674,93810.32280344205,56893.21622192029,14408.02710009058,0
1970,43.769091233016304,28.24560860836051,24.340419826132244,64.72105949728261,0.0122760254706068,0.0001553687635253,0.0009740205456191,0.0103630498391304,31.109935326086976,-33.393330837862294,-7.842119021739107,18.809275036231902,0.7963184417407156,28.362860367980076,15.85746084932156,3.8657430528960592,-0.0342574948865729,0.0659153252394338,0.1166340649665534,-0.1041379424308423,0.5622749329131341,1.88279542987586,-1.8367029823754528,2.545699854028125,365.9267224052174,93852.09264492754,56822.26272282608,14350.96202853261,6
1971,55.44390503668478,30.3334709384058,30.244908538405795,70.23915160235508,0.0132081762995471,0.0001663399041188,0.0011925426940724,0.010206778888451,28.427165742753647,-33.404293124999974,-8.658211295289831,17.261854243659442,-0.2865172672504982,19.526517847309783,10.132836328608244,1.649010530024049,-0.0284984111626649,0.0034939103288088,0.0521031841735462,-0.0427069281760869,0.5337262352848733,4.761960838585689,-0.1090992317107789,1.6774010602217573,483.7399356758605,93660.98861413045,56695.20209329711,14366.173139945651,0
1972,41.267063164628624,27.333512208242755,19.919547197002267,65.0415301548913,0.0118743738440217,0.0001195631190382,0.0008098006965828,0.0104513160375905,31.56779961050727,-35.49876537590577,-7.812515153985485,18.909333423913065,0.2249894079385416,22.448075607563407,15.798148573650362,3.592497232932473,-0.0358936752100747,0.1373083867806884,0.1481361940232201,-0.2464593011263496,0.5424542079536775,-2.093985679801605,-3.4848564810540306,2.213572129114991,323.50377997956065,93661.93170289854,56799.951886775365,14321.69529347826,19
1973,48.32138667504529,27.342793956576088,25.369256923491847,64.0479492903306,0.012352298585009,0.0001471631640749,0.0010774021697812,0.0102414012300498,30.40964545742756,-33.413073546195626,-7.534066906702876,19.13417083333336,0.3190908006103261,25.932192663677537,15.012507627883606,3.334628116651404,-0.0314368130223368,0.1156733727330412,0.1215286565534737,-0.0911718623198958,1.0976869896905073,2.0004175585104167,-1.8813480985471016,1.6505817454807516,343.53020225792574,93884.47104619564,56857.37477626812,14312.230316123188,17
1974,56.626289030797096,28.18561618917572,27.325738807065218,70.00284213858696,0.0137409249076539,0.0001549209255167,0.001180010743485,0.0107249943643568,28.77977073822466,-34.3058307427536,-7.915251159420267,18.10840655344205,-0.2493138527879982,22.37455412959828,13.627196386990036,3.038421850858424,-0.0331782327344741,0.0671990193652717,0.072977218178519,-0.0761312022420289,0.6178941594780345,-1.9192665729543776,-2.9192550205669385,1.9781814235565487,334.23420819284416,93642.78206974638,56721.516624094205,14245.739513586956,0
1975,43.15916885615942,22.84584667606884,21.951146493292573,59.85511884692029,0.0116793361811594,0.0001109824919218,0.0008618218598817,0.0098247949970561,31.25491813858698,-33.76092582427534,-8.012062771739108,19.43604936594205,0.7205047038486413,28.49911381990942,16.71104193769882,4.384497985695335,-0.0327238276689463,0.1115724659325543,0.1464678411746965,-0.1064129427795833,0.7964611870282156,0.961399523509058,-1.8305441830709877,2.438063249411232,266.9881454588632,93704.9654981884,56743.41109148551,14261.69961277174,13
1976,40.84537694506341,28.836458700271734,26.24958080125951,54.6407925767663,0.0109073523028532,0.0001339141264368,0.0010371597424397,0.0088685802933423,31.34452232789857,-34.281705199275336,-8.187078387681137,19.36632583786234,1.736717276956386,23.608945115985826,15.507596568055709,5.298975635226902,-0.0275652650227038,0.115660978316173,0.1060857496289936,-0.1391695547885099,1.1585615402015623,-0.570397084575634,-2.328676140195199,1.984685261243388,237.48270927649003,93588.66204710146,56656.39277445652,14226.308164855072,16
1977,51.44732108541667,27.076913520878623,26.51192781560688,67.06359098007246,0.0128782408043931,0.0001230096616829,0.0010347203656644,0.0102565756313858,29.58531974184785,-34.77500515398548,-8.115188577898527,18.22949940670292,0.1276143392042844,25.222503782382248,16.406334317346015,4.071380118121377,-0.0303822703858134,0.0967485211139673,0.1110899173007178,-0.1575367621421693,0.7816440757675454,0.7054295683591486,-1.507024850572917,2.4419071342024816,427.2398994033017,93667.07470108697,56756.56648460145,14358.02551539855,0
1978,46.321680003170286,26.66331964359601,29.42610962128623,62.78336988677536,0.0121950790831974,0.0001259567942146,0.0011949533172595,0.0098807096825181,30.11664967844205,-33.87607332427534,-8.479853980978238,18.251218183876837,1.127260072432509,24.967746557284872,13.682212835416804,3.7234185259175727,-0.025561854441552,0.07269331671774,0.1151554755970289,-0.0601030710842481,1.0515284333409782,-0.0333479812162137,-1.3374292141448825,1.924806401573596,353.86920534673914,93620.10076539856,56666.21086322464,14293.92054076087,5
1979,36.87653657246377,26.50670324696558,22.251480673777174,54.22335168070652,0.011008457204846,0.0001341593448088,0.0009024339488288,0.0090871950701539,32.27601258605075,-33.58914688858693,-7.899754628623166,19.536520788043504,1.7587431213470337,27.572796140471013,16.464919603804347,5.164504337016304,-0.0303186575644202,0.1135690800284166,0.1338139929356521,-0.0620872560025407,0.8067280869199864,1.7926014863475543,-1.783672665223415,2.0527125930384966,340.5603259947917,93829.89555253624,56843.49186413043,14363.779304347829,26
1980,47.58883890307971,26.3029854061404,22.2815255651721,68.16733664492754,0.01264276164923,0.000122238933569,0.0008474296309153,0.0108568979578804,30.66676186594205,-33.54502760869563,-8.39889432065215,18.82180224184785,0.6449396421610054,28.198236530344204,17.10714786861413,4.170312245091531,-0.0320410520955878,0.1063498931749094,0.1181591385327083,-0.1836124088106884,0.9721501127601904,0.989425603313149,-1.1664256227513523,2.0594316013955614,447.6624419420607,93799.6159375,56862.436595108695,14422.157056159422,18
1981,52.92514064175725,32.18511445702446,30.071677501639492,71.25856293025363,0.0130715372510416,0.0001341618509574,0.0011659662657137,0.0102395715014945,28.806020439311617,-35.266790910326066,-8.872259506340557,17.039179048913066,0.5413002905852491,22.391832931709693,12.755166146245925,2.6599860264026267,-0.0336156236702112,0.0675968051584963,0.0454881536107427,-0.0628156108963904,0.9547178861377128,-0.2584494385621829,-0.5321870336229166,1.824427284991001,556.8071615766531,93552.19016757244,56733.63926902174,14444.030389945652,0
1982,43.713054767663046,26.63080590321105,24.388096356748186,63.79825279574275,0.0117725647346014,0.000111130938701,0.0008812505408691,0.0097519739423007,30.52060864583336,-35.21862650815215,-8.736566675724616,18.042006109601477,1.1716407562372737,28.334995817527176,17.7191041548279,5.1001264021686685,-0.0322972345905774,0.1094557031152309,0.133964317379692,-0.1682278766149479,1.0713685080684785,1.2467071450066125,-1.227248318176832,1.845157791361413,501.9793439949502,93588.18633152172,56768.98666485507,14450.95759692029,14
1983,45.60587616105072,31.138597146784424,25.9969875915308,62.91138574252718,0.0114465105021286,0.000130279097324,0.0009785899184506,0.0094512793743206,29.8103077264493,-35.17854469655795,-8.873052898550702,18.042508967391328,1.376871580951961,32.017552693659425,21.027332134465578,5.578777587931703,-0.0321119730007214,0.1431965102220335,0.150736311190899,-0.1517578760960122,0.9767264210239944,-1.36570701600317,-1.811427182434375,1.5459065068963769,464.2485735084964,93534.73363677536,56720.54835235507,14389.20352762681,8
1984,47.38918981046196,20.17291304358243,22.25745898714674,66.00506972124094,0.0126741299643115,0.000113824126884,0.0010464116628224,0.0106951320042119,30.7974983514493,-33.289511965579685,-7.239754737318817,19.11003144021741,0.5767177076209239,25.518336156103352,14.884729089066576,3.5753700167809783,-0.0345837205966397,0.1106148663576992,0.1052221525764402,-0.1535366858132065,0.8651090974159402,0.21718747151798,-2.07351772989197,2.594880422013961,295.7514532661685,93870.38642663044,56838.04166032609,14280.967501358697,12
1985,47.41576117898551,23.882490016231884,21.667644670875,64.1623841897645,0.0127031345427083,0.0001109039164364,0.0009532324875063,0.0103785455647644,30.853882450181185,-34.10011150815215,-6.994267327898528,19.228277173913067,0.5438681326120471,24.508514147758152,16.672905298458787,4.075742694433877,-0.0366182085125652,0.1300144197784782,0.1561019595946585,-0.1946826394241453,0.8383714978565942,-1.5038232710076993,-3.6318930515809775,2.9381397632039854,259.280803908173,93870.17549365942,56828.19321467391,14245.69425634058,13
1986,46.02420310801631,23.15625260135869,26.928179033514493,62.305353160326085,0.0119626938575634,0.000113250346812,0.0009817993440606,0.0095999244562952,30.246760557065244,-33.860125638586936,-8.994019116847802,18.476938437500024,0.9490934741037592,29.0706478035779,18.049958539479167,4.609381967734738,-0.0331267031902638,0.1196915550600729,0.1199962953448487,-0.1388296352118251,0.8511102088284828,1.9086373359469655,-2.350974428167346,2.227094953145879,395.7451466257699,93567.36002717393,56685.46348550725,14345.048680253623,3
1987,45.36166721648551,30.937572038451087,23.26044859429348,64.9711498883605,0.0121386682646739,0.0001310519719465,0.0008206772039773,0.0099351233874094,30.8546563813406,-35.91612825181157,-9.19364690217389,18.42628478260872,0.5099539271542121,23.835302372343747,14.55439167714674,4.168760715788451,-0.0353137375977821,0.0967040371755978,0.1260872717688134,-0.2165270404069112,0.8403699578259058,1.1961452106266892,-1.5073395907766938,2.400063612436259,512.9098231639946,93524.63116847826,56802.8170298913,14480.553673007244,21
1988,50.066076755570656,25.14898160745471,21.228612312939312,65.59184850860507,0.0131319717310235,0.0001348725944692,0.000906667106163,0.0105597798724184,30.26164496376814,-32.43444284420288,-7.19896913949273,18.913310190217416,0.4997823423424212,27.26576621236413,15.825972803836548,4.237484146918479,-0.0353583771391803,0.1050461307916304,0.1032062302581976,-0.1459903234437002,1.1529348623560915,0.9430471256962664,-1.4722870534240942,2.6036478653855526,345.510555829375,93990.46334692028,56837.47492663044,14314.659842391304,13
1989,39.318245222690216,33.943979685235504,27.626310811743657,57.90152564261776,0.010868409648596,0.0001635246351786,0.0011943048783872,0.0092363946967844,31.460364098731905,-33.869636354166644,-7.818400525362295,19.051354311594224,1.3103873193116848,25.955593597628624,16.467296045880886,3.9498740491014495,-0.0359219295341589,0.0962594766862128,0.1467080806913134,-0.1740023573742237,0.7347711191870924,-0.0294251339761322,-1.4559086233989584,2.424280306179574,289.181011320865,93779.11554347826,56762.87098278986,14279.86776222826,34
1990,59.56205770471015,29.02691010928442,27.533986024250453,74.1201153423913,0.0140317257798007,0.0001632649938408,0.0011188067498387,0.010741309800634,27.74903622735509,-33.37313960597824,-8.715333247282587,17.040935502717414,-0.2495660640586503,27.01192528041667,15.628892261122282,3.5504226143373643,-0.0358502036003238,0.040702591698519,0.0406422373135507,-0.1011531213487907,0.6697802343572464,-0.5835221846171802,-1.034914373982201,2.304830857338949,463.0682303047283,93600.32961503624,56646.65113043478,14326.030610960146,3
1991,52.17433454089674,29.34075580919384,23.45486309512681,68.90968385914854,0.0130612756410778,0.000139573551375,0.0009641846510665,0.0107716575514945,29.599077509057995,-34.51113372282607,-7.633430982789832,18.573481417572488,0.3318592576678442,27.466456766440217,16.74193805045036,4.77745454498596,-0.035044037748711,0.1173611896696499,0.1338433356302626,-0.1016141953608922,0.7294799700096105,1.3566913407605523,-1.327402195281943,2.2226427605976133,454.2806725116168,93852.5903804348,56895.21338586957,14395.401226902171,7
1992,42.568910169429344,35.038367272826086,23.544551123505435,58.93909798324275,0.0117426429325634,0.0001519687947968,0.0009360976362531,0.0094374459192028,31.34709715126814,-35.06662477355071,-7.7919744701086735,19.107987056159445,1.7982151759076086,28.149968432070835,19.013848893944747,6.004094163210689,-0.0364638860790824,0.1394336296187681,0.1863908629105299,-0.2165887184742391,1.0199398095135417,-1.1694599136648551,-3.124158883910281,2.4097785382139043,388.4675947455027,93806.5420606884,56873.38098822464,14379.575009510869,13
1993,51.74564457087863,33.70650367758152,30.30525504942482,67.8291382155797,0.0123223566133152,0.0001515860345389,0.0011596459786557,0.0100709213599637,28.66345806612321,-35.01169363677534,-8.713370375905773,17.498313645833356,0.7907417406936594,25.657316352418025,15.90757117777029,4.358670217808424,-0.0334343979375153,0.0977679163521739,0.0780533154283469,-0.0905034715926793,0.4819733989212862,1.2172870863282608,-1.2218709174941575,1.6242112439123642,548.430338741395,93598.31450634058,56768.77165398551,14437.396619565216,6
